SOURCE_ID,PovertyEBK,geoDA_esti,P_VALUE,ASSOC_CAT
5486,75.580132,0,0.432,Not Significant
5487,67.333145,1,0.256,Not Significant
5488,68.228966,0,0.05,Low-Low
5489,87.702103,2,0.922,Not Significant
5490,91.143906,0,0.002,High-Low
5491,84.163643,0,0.014,High-Low
5492,82.484688,0,0.366,Not Significant
5493,100,11,0.002,High-High
5494,54.081676,1,0.228,Not Significant
5495,67.887161,0,0.044,Low-Low
5496,99.736877,18,0.002,High-High
5497,100,12,0.002,High-High
5498,100,11,0.002,High-High
5499,100,14,0.002,High-High
5500,71.467346,0,0.082,Low-Low
5501,81.344948,2,0.804,Not Significant
5502,95.297798,1,0.004,High-Low
5503,80.56955,0,0.346,Not Significant
5504,89.269104,0,0.002,High-Low
5505,93.099442,1,0.012,High-Low
5506,75.960442,0,0.296,Not Significant
5507,83.071495,0,0.064,High-Low
5508,71.988235,1,0.292,Not Significant
5509,98.258545,0,0.002,High-Low
5510,74.988075,0,0.38,Not Significant
5511,85.022049,0,0.014,High-Low
5512,70.623596,0,0.144,Not Significant
5513,85.582497,0,0.058,High-Low
5514,76.29731,1,0.716,Not Significant
5515,80.305115,1,0.532,Not Significant
5516,47.36533,1,0.032,Low-Low
5517,76.908478,1,0.624,Not Significant
5518,86.978584,0,0.008,High-Low
5519,74.963142,0,0.238,Not Significant
5520,92.054939,9,0.004,High-High
5521,91.135872,0,0.008,High-Low
5522,100,19,0.002,High-High
5523,96.26239,0,0.002,High-Low
5524,96.311371,0,0.002,High-Low
5525,85.127113,0,0.022,High-Low
5526,64.734245,0,0.034,Low-Low
5527,62.918591,1,0.054,Low-Low
5528,64.077332,1,0.176,Not Significant
5529,93.000267,1,0.008,High-Low
5530,77.33873,1,0.9,Not Significant
5531,71.364883,0,0.092,Low-Low
5532,80.258186,0,0.298,Not Significant
5533,86.927177,1,0.086,High-Low
5534,80.307602,1,0.396,Not Significant
5535,99.977356,10,0.002,High-High
5536,74.004639,0,0.24,Not Significant
5537,72.438477,0,0.136,Not Significant
5538,77.744141,0,0.578,Not Significant
5539,76.905441,0,0.464,Not Significant
5540,88.220398,0,0.006,High-Low
5541,55.396175,1,0.054,Low-Low
5542,67.099472,0,0.05,Low-Low
5543,56.352757,2,0.004,Low-High
5544,92.2715,2,0.538,Not Significant
5545,77.455551,1,0.766,Not Significant
5546,76.502808,0,0.392,Not Significant
5547,62.341179,0,0.026,Low-Low
5548,55.229527,0,0.01,Low-Low
5549,93.490326,0,0.006,High-Low
5550,83.932861,1,0.13,Not Significant
5551,100,11,0.002,High-High
5552,87.592224,0,0.008,High-Low
5553,96.62281,1,0.262,Not Significant
5554,99.960754,16,0.002,High-High
5555,76.912895,7,0.13,Not Significant
5556,83.07164,1,0.256,Not Significant
5557,73.052277,0,0.202,Not Significant
5558,88.231049,2,0.248,Not Significant
5559,64.353737,0,0.026,Low-Low
5560,84.965385,0,0.032,High-Low
5561,61.484879,0,0.018,Low-Low
5562,90.387787,0,0.002,High-Low
5563,61.285213,1,0.076,Low-Low
5564,72.741676,0,0.116,Not Significant
5565,65.831161,0,0.03,Low-Low
5566,74.700432,0,0.408,Not Significant
5567,87.44577,1,0.1,High-Low
5568,72.245735,2,0.196,Not Significant
5569,83.445007,0,0.044,High-Low
5570,48.217396,0,0.012,Low-Low
5571,62.638088,0,0.02,Low-Low
5572,73.618164,1,0.77,Not Significant
5573,44.756763,1,0.054,Low-Low
5574,66.732132,0,0.03,Low-Low
5575,72.352875,0,0.122,Not Significant
5576,72.78167,0,0.126,Not Significant
5577,79.962044,0,0.68,Not Significant
5578,77.029594,0,0.456,Not Significant
5579,99.75634,11,0.002,High-High
5580,68.50795,0,0.056,Low-Low
5581,81.289909,1,0.438,Not Significant
5582,98.281723,3,0.016,High-High
5583,98.630157,0,0.002,High-Low
5584,69.89064,0,0.038,Low-Low
5585,81.630684,1,0.362,Not Significant
5586,62.858349,1,0.09,Low-Low
5587,78.812279,1,0.946,Not Significant
5588,99.266708,1,0.01,High-Low
5589,68.279678,0,0.046,Low-Low
5590,64.73764,1,0.142,Not Significant
5591,84.906776,1,0.124,Not Significant
5592,76.146683,1,0.562,Not Significant
5593,96.126953,0,0.002,High-Low
5594,94.832008,0,0.002,High-Low
5595,100,11,0.002,High-High
5596,84.444695,0,0.028,High-Low
5597,76.413414,1,0.724,Not Significant
5598,67.109779,3,0.842,Not Significant
5599,77.070435,1,0.8,Not Significant
5600,69.194229,1,0.428,Not Significant
5601,71.464226,0,0.378,Not Significant
5602,82.543877,1,0.232,Not Significant
5603,78.352989,9,0.008,High-High
5604,83.83062,1,0.18,Not Significant
5605,90.392296,0,0.002,High-Low
5606,100,11,0.002,High-High
5607,88.349823,1,0.046,High-Low
5608,70.140839,0,0.238,Not Significant
5609,76.910965,0,0.514,Not Significant
5610,91.96611,0,0.004,High-Low
5611,57.235653,3,0.002,Low-High
5612,60.472927,0,0.022,Low-Low
5613,99.051201,3,0.016,High-High
5614,75.200729,1,0.598,Not Significant
5615,99.453323,10,0.002,High-High
5616,99.043152,3,0.022,High-High
5617,93.377968,0,0.002,High-Low
5618,59.476391,1,0.394,Not Significant
5619,57.071541,1,0.082,Low-Low
5620,66.753036,0,0.034,Low-Low
5621,73.98909,0,0.212,Not Significant
5622,88.081635,0,0.004,High-Low
5623,80.887749,1,0.494,Not Significant
5624,66.398483,0,0.032,Low-Low
5625,72.869644,0,0.142,Not Significant
5626,91.449539,0,0.002,High-Low
5627,80.536667,1,0.534,Not Significant
5628,77.958397,0,0.778,Not Significant
5629,82.015793,0,0.128,Not Significant
5630,71.309097,1,0.236,Not Significant
5631,70.838951,0,0.126,Not Significant
5632,77.828972,0,0.654,Not Significant
5633,87.758492,0,0.006,High-Low
5634,95.477333,2,0.478,Not Significant
5635,79.609985,1,0.794,Not Significant
5636,76.588539,1,0.45,Not Significant
5637,60.096405,0,0.012,Low-Low
5638,96.398102,0,0.002,High-Low
5639,87.027588,0,0.01,High-Low
5640,69.85556,0,0.058,Low-Low
5641,71.792503,0,0.1,Low-Low
5642,74.319801,0,0.26,Not Significant
5643,87.420593,0,0.006,High-Low
5644,72.292435,0,0.238,Not Significant
5645,91.947754,0,0.002,High-Low
5646,84.275101,1,0.112,Not Significant
5647,59.418972,0,0.014,Low-Low
5648,64.500107,0,0.156,Not Significant
5649,99.597855,18,0.002,High-High
5650,67.498421,0,0.06,Low-Low
5651,66.996399,2,0.698,Not Significant
5652,89.623291,1,0.008,High-Low
5653,83.102814,1,0.828,Not Significant
5654,50.020737,0,0.004,Low-Low
5655,82.369469,2,0.824,Not Significant
5656,67.228943,0,0.042,Low-Low
5657,80.700005,1,0.79,Not Significant
5658,63.764084,0,0.022,Low-Low
5659,72.979828,1,0.502,Not Significant
5660,72.615105,0,0.116,Not Significant
5661,73.654259,0,0.128,Not Significant
5662,79.680092,1,0.802,Not Significant
5663,79.580788,1,0.782,Not Significant
5664,80.631035,0,0.346,Not Significant
5665,100,11,0.002,High-High
5666,88.809677,2,0.538,Not Significant
5667,93.386322,0,0.002,High-Low
5668,84.672127,0,0.018,High-Low
5669,68.917603,1,0.53,Not Significant
5670,69.848198,0,0.058,Low-Low
5672,85.65168,0,0.006,High-Low
5673,98.083054,0,0.002,High-Low
5674,90.354919,1,0.044,High-Low
5675,58.510361,0,0.02,Low-Low
5676,94.411621,0,0.002,High-Low
5677,59.75629,1,0.04,Low-Low
5678,86.19603,1,0.13,Not Significant
5679,67.432213,0,0.04,Low-Low
5680,69.105728,0,0.09,Low-Low
5681,99.601463,12,0.002,High-High
5682,86.961365,0,0.02,High-Low
5683,91.440872,0,0.002,High-Low
5684,87.142014,0,0.004,High-Low
5685,100,11,0.002,High-High
5686,80.162354,1,0.562,Not Significant
5687,81.26358,0,0.286,Not Significant
5688,95.716225,2,0.418,Not Significant
5689,78.559334,0,0.364,Not Significant
5690,77.004349,1,0.702,Not Significant
5691,82.825165,0,0.046,High-Low
5692,87.065544,12,0.146,Not Significant
5693,82.290489,2,0.864,Not Significant
5694,99.097946,3,0.016,High-High
5695,69.113304,0,0.04,Low-Low
5696,57.320572,0,0.008,Low-Low
5697,55.634319,1,0.062,Low-Low
5698,76.352753,3,0.168,Not Significant
5699,58.440319,1,0.064,Low-Low
5700,62.550713,0,0.016,Low-Low
5701,86.656578,0,0.008,High-Low
5702,92.203621,0,0.002,High-Low
5703,100,18,0.002,High-High
5704,52.537174,2,0.004,Low-High
5705,64.923805,0,0.028,Low-Low
5706,71.365318,1,0.37,Not Significant
5707,76.321999,0,0.308,Not Significant
5708,71.343811,0,0.082,Low-Low
5709,90.952934,2,0.574,Not Significant
5710,74.934761,0,0.274,Not Significant
5711,88.070816,0,0.002,High-Low
5712,66.510864,0,0.044,Low-Low
5713,81.395035,0,0.2,Not Significant
5714,86.425766,7,0.008,High-High
5715,67.107689,0,0.04,Low-Low
5716,64.849655,0,0.03,Low-Low
5717,96.854744,0,0.002,High-Low
5718,81.859619,1,0.354,Not Significant
5719,63.262562,0,0.024,Low-Low
5720,92.892632,1,0.014,High-Low
5721,85.079987,2,0.758,Not Significant
5722,73.422447,0,0.142,Not Significant
5723,60.66758,1,0.018,Low-Low
5724,77.30751,0,0.534,Not Significant
5725,70.717857,0,0.084,Low-Low
5726,85.243492,2,0.644,Not Significant
5727,92.078407,0,0.008,High-Low
5728,99.953644,12,0.002,High-High
5729,63.984509,2,0.716,Not Significant
5730,89.45105,0,0.004,High-Low
5731,83.122833,0,0.08,High-Low
5732,97.634109,2,0.606,Not Significant
5733,71.332878,3,0.008,Low-High
5734,75.392891,1,0.554,Not Significant
5735,80.758018,1,0.44,Not Significant
5736,73.668777,2,0.752,Not Significant
5737,77.792595,0,0.368,Not Significant
5738,99.126694,17,0.002,High-High
5739,83.982201,1,0.196,Not Significant
5740,88.400307,2,0.648,Not Significant
5741,73.00631,0,0.21,Not Significant
5742,88.356133,0,0.002,High-Low
5743,80.739922,1,0.5,Not Significant
5744,79.147972,0,0.968,Not Significant
5745,68.47966,0,0.06,Low-Low
5746,92.991112,0,0.002,High-Low
5747,66.686188,0,0.024,Low-Low
5748,90.64679,0,0.002,High-Low
5749,79.987442,0,0.812,Not Significant
5750,89.521233,2,0.684,Not Significant
5751,88.667084,0,0.002,High-Low
5752,64.949242,0,0.014,Low-Low
5753,100,15,0.002,High-High
5754,98.096611,10,0.002,High-High
5755,87.746971,0,0.002,High-Low
5756,65.344246,0,0.028,Low-Low
5757,64.776108,0,0.02,Low-Low
5758,95.39727,1,0.006,High-Low
5759,83.0382,0,0.09,High-Low
5760,84.011787,2,0.958,Not Significant
5761,72.953484,0,0.178,Not Significant
5762,83.530197,0,0.102,Not Significant
5763,92.536575,0,0.002,High-Low
5764,62.832439,1,0.148,Not Significant
5765,99.983452,11,0.002,High-High
5766,68.832138,0,0.05,Low-Low
5767,100,18,0.002,High-High
5768,47.068806,0,0.01,Low-Low
5769,67.442993,0,0.028,Low-Low
5770,64.623421,1,0.134,Not Significant
5771,63.828781,0,0.074,Low-Low
5772,95.151772,0,0.002,High-Low
5773,99.675171,12,0.002,High-High
5774,70.288872,1,0.344,Not Significant
5775,58.70224,0,0.018,Low-Low
5776,73.445984,0,0.246,Not Significant
5777,95.596733,2,0.45,Not Significant
5778,68.979218,0,0.058,Low-Low
5779,61.606182,0,0.012,Low-Low
5780,90.824364,1,0.028,High-Low
5781,96.969368,0,0.002,High-Low
5782,74.081963,0,0.202,Not Significant
5783,78.13224,0,0.664,Not Significant
5784,75.073082,0,0.218,Not Significant
5785,81.054512,0,0.108,Not Significant
5786,71.739594,0,0.088,Low-Low
5787,87.515274,0,0.01,High-Low
5788,58.76609,0,0.034,Low-Low
5789,91.70755,0,0.004,High-Low
5790,71.413391,0,0.088,Low-Low
5791,74.134415,0,0.21,Not Significant
5792,76.567963,1,0.586,Not Significant
5793,90.557816,0,0.002,High-Low
5794,91.831192,0,0.002,High-Low
5795,56.523594,0,0.01,Low-Low
5796,63.661438,0,0.032,Low-Low
5797,92.918358,0,0.002,High-Low
5798,99.956741,19,0.002,High-High
5799,91.727112,0,0.002,High-Low
5800,86.931572,0,0.006,High-Low
5801,100,20,0.002,High-High
5802,71.776588,0,0.098,Low-Low
5803,99.946503,6,0.002,High-High
5804,70.593636,1,0.652,Not Significant
5805,94.968567,1,0.016,High-Low
5806,76.262871,0,0.41,Not Significant
5807,66.762558,0,0.044,Low-Low
5808,94.13781,0,0.004,High-Low
5809,63.719139,0,0.03,Low-Low
5810,98.24324,2,0.042,High-High
5811,92.171173,2,0.628,Not Significant
5813,44.073826,0,0.004,Low-Low
5814,70.162643,0,0.078,Low-Low
5815,91.087769,2,0.92,Not Significant
5816,86.213554,0,0.014,High-Low
5817,56.861954,0,0.016,Low-Low
5818,77.629868,3,0.474,Not Significant
5819,87.120461,0,0.004,High-Low
5820,74.396667,0,0.232,Not Significant
5821,78.07177,0,0.576,Not Significant
5822,86.385544,2,0.12,Not Significant
5823,99.797775,11,0.002,High-High
5824,69.534431,0,0.056,Low-Low
5825,71.03862,0,0.116,Not Significant
5826,77.337723,0,0.708,Not Significant
5827,74.884331,0,0.37,Not Significant
5828,91.274414,1,0.022,High-Low
5829,75.307693,0,0.288,Not Significant
5830,66.727066,0,0.036,Low-Low
5831,90.058479,1,0.142,Not Significant
5832,72.306206,0,0.12,Not Significant
5833,90.109756,0,0.006,High-Low
5834,65.598015,1,0.162,Not Significant
5835,87.290993,0,0.002,High-Low
5836,68.81134,0,0.044,Low-Low
5837,89.781387,0,0.002,High-Low
5838,84.518631,0,0.01,High-Low
5839,100,11,0.002,High-High
5840,49.338673,1,0.024,Low-Low
5841,99.977608,16,0.002,High-High
5842,97.503952,18,0.002,High-High
5843,100,11,0.002,High-High
5844,70.799904,1,0.654,Not Significant
5845,99.912537,14,0.002,High-High
5846,68.555717,0,0.05,Low-Low
5847,78.955704,0,0.822,Not Significant
5848,80.23526,1,0.784,Not Significant
5849,95.265312,1,0.004,High-Low
5850,94.330109,2,0.486,Not Significant
5851,79.444115,0,0.988,Not Significant
5852,83.921478,0,0.018,High-Low
5853,93.552681,1,0.014,High-Low
5854,75.992012,0,0.394,Not Significant
5855,68.687141,0,0.078,Low-Low
5856,98.041122,0,0.002,High-Low
5857,71.296379,0,0.096,Low-Low
5858,86.01178,0,0.008,High-Low
5859,89.826828,2,0.76,Not Significant
5860,73.623505,0,0.18,Not Significant
5861,86.118149,0,0.006,High-Low
5862,52.328125,1,0.036,Low-Low
5863,74.473167,0,0.214,Not Significant
5864,77.531227,0,0.606,Not Significant
5865,66.794769,0,0.036,Low-Low
5866,72.817261,0,0.098,Low-Low
5867,74.916122,0,0.222,Not Significant
5868,83.721619,9,0.012,High-High
5869,93.754189,1,0.032,High-Low
5870,100,19,0.002,High-High
5871,96.995186,0,0.002,High-Low
5872,83.318512,0,0.04,High-Low
5873,63.340351,1,0.062,Low-Low
5874,65.395943,0,0.038,Low-Low
5875,99.137215,3,0.024,High-High
5876,70.214928,0,0.052,Low-Low
5877,93.360443,0,0.004,High-Low
5878,69.046577,1,0.108,Not Significant
5879,72.102592,0,0.084,Low-Low
5880,82.633324,0,0.088,High-Low
5881,83.747437,1,0.326,Not Significant
5882,79.000999,1,0.278,Not Significant
5883,100,11,0.002,High-High
5884,67.881432,0,0.078,Low-Low
5885,85.134796,0,0.012,High-Low
5886,74.122971,1,0.552,Not Significant
5887,89.913261,1,0.016,High-Low
5888,81.814804,0,0.148,Not Significant
5889,62.096519,0,0.016,Low-Low
5890,90.034843,0,0.002,High-Low
5891,74.769234,0,0.25,Not Significant
5892,90.109421,1,0.064,High-Low
5893,90.3937,2,0.594,Not Significant
5894,77.223564,1,0.888,Not Significant
5895,75.446915,0,0.336,Not Significant
5896,61.585361,0,0.016,Low-Low
5897,92.325661,0,0.002,High-Low
5898,100,11,0.002,High-High
5899,85.581139,0,0.016,High-Low
5900,95.066422,0,0.002,High-Low
5901,99.991165,19,0.002,High-High
5902,67.583763,0,0.064,Low-Low
5903,86.025932,0,0.012,High-Low
5904,73.572212,0,0.224,Not Significant
5905,70.90435,0,0.078,Low-Low
5906,85.122459,0,0.01,High-Low
5907,73.980621,0,0.166,Not Significant
5908,61.24987,0,0.018,Low-Low
5909,86.809204,0,0.004,High-Low
5910,71.562233,0,0.114,Not Significant
5911,72.938454,1,0.51,Not Significant
5912,88.099495,1,0.092,High-Low
5913,77.263451,19,0.006,High-High
5914,72.301262,1,0.694,Not Significant
5915,52.824715,0,0.01,Low-Low
5916,63.054371,0,0.024,Low-Low
5917,100,19,0.002,High-High
5918,37.646297,1,0.012,Low-Low
5919,70.988457,1,0.444,Not Significant
5920,89.218361,0,0.004,High-Low
5921,65.410484,0,0.038,Low-Low
5922,74.793579,0,0.226,Not Significant
5923,83.174553,1,0.16,Not Significant
5924,81.061073,0,0.594,Not Significant
5925,75.203964,0,0.302,Not Significant
5926,81.481987,1,0.532,Not Significant
5927,98.047806,3,0.022,High-High
5928,67.309471,0,0.046,Low-Low
5929,81.842781,1,0.366,Not Significant
5930,58.220303,1,0.034,Low-Low
5931,72.095009,1,0.506,Not Significant
5932,80.875053,2,0.812,Not Significant
5933,72.447327,0,0.126,Not Significant
5934,64.912552,1,0.082,Low-Low
5935,81.222374,0,0.252,Not Significant
5936,100,11,0.002,High-High
5937,89.059135,1,0.022,High-Low
5938,93.268517,1,0.014,High-Low
5939,92.017929,0,0.002,High-Low
5940,98.404121,9,0.002,High-High
5941,75.401649,0,0.548,Not Significant
5942,69.637131,2,0.132,Not Significant
5943,63.253036,0,0.014,Low-Low
5944,76.897026,1,0.818,Not Significant
5945,88.585938,0,0.004,High-Low
5946,68.984764,1,0.266,Not Significant
5947,83.105354,1,0.204,Not Significant
5948,99.116531,10,0.002,High-High
5949,91.260292,9,0.002,High-High
5950,99.953072,17,0.002,High-High
5951,99.224396,3,0.02,High-High
5952,58.816738,2,0.538,Not Significant
5953,92.449341,1,0.008,High-Low
5954,64.97364,0,0.024,Low-Low
5955,80.843346,3,0.814,Not Significant
5956,71.463562,0,0.138,Not Significant
5957,70.385971,0,0.066,Low-Low
5958,76.196754,0,0.528,Not Significant
5959,86.08857,0,0.006,High-Low
5960,90.496086,0,0.002,High-Low
5961,80.883492,1,0.382,Not Significant
5962,66.856697,0,0.046,Low-Low
5963,68.458961,0,0.072,Low-Low
5964,91.284477,0,0.002,High-Low
5965,79.32209,1,0.866,Not Significant
5966,80.287766,0,0.368,Not Significant
5967,73.953415,1,0.456,Not Significant
5968,75.82193,0,0.492,Not Significant
5969,80.139359,0,0.332,Not Significant
5970,89.604507,0,0.002,High-Low
5971,93.614517,1,0.048,High-Low
5972,62.139397,0,0.012,Low-Low
5973,95.063988,0,0.002,High-Low
5974,87.955826,0,0.006,High-Low
5975,74.995155,1,0.764,Not Significant
5976,83.770821,1,0.074,High-Low
5977,98.272881,3,0.034,High-High
5978,86.889633,0,0.006,High-Low
5979,91.033005,0,0.002,High-Low
5980,93.240906,0,0.002,High-Low
5981,77.861374,1,0.744,Not Significant
5982,60.591301,0,0.024,Low-Low
5983,80.705376,0,0.418,Not Significant
5984,99.810608,18,0.002,High-High
5985,84.2817,1,0.212,Not Significant
5986,76.414848,0,0.442,Not Significant
5987,68.727211,0,0.05,Low-Low
5988,48.767128,0,0.004,Low-Low
5989,90.367172,0,0.002,High-Low
5990,92.24379,1,0.622,Not Significant
5991,68.459564,0,0.066,Low-Low
5992,76.637398,0,0.486,Not Significant
5993,64.948257,0,0.034,Low-Low
5994,74.230766,0,0.216,Not Significant
5995,67.684731,0,0.038,Low-Low
5996,77.581123,1,0.702,Not Significant
5997,80.065025,1,0.604,Not Significant
5998,84.516479,0,0.01,High-Low
5999,100,11,0.002,High-High
6000,81.54776,1,0.224,Not Significant
6001,83.752853,0,0.032,High-Low
6002,75.068481,1,0.506,Not Significant
6003,87.028671,0,0.008,High-Low
6004,82.493179,0,0.08,High-Low
6005,92.119751,2,0.036,High-High
6006,90.61821,1,0.034,High-Low
6007,58.208302,0,0.014,Low-Low
6008,93.59761,0,0.002,High-Low
6009,56.393135,0,0.016,Low-Low
6010,87.792007,1,0.25,Not Significant
6011,96.861336,2,0.562,Not Significant
6012,72.486069,0,0.09,Low-Low
6013,76.316727,0,0.106,Not Significant
6014,85.752968,1,0.106,Not Significant
6015,88.2201,0,0.006,High-Low
6016,86.690628,0,0.012,High-Low
6017,86.134102,0,0.028,High-Low
6018,71.935074,0,0.08,Low-Low
6019,82.260529,0,0.2,Not Significant
6020,95.437851,2,0.392,Not Significant
6021,60.44421,0,0.022,Low-Low
6022,77.311119,1,0.65,Not Significant
6023,80.152802,0,0.168,Not Significant
6024,65.770958,1,0.156,Not Significant
6025,99.17366,3,0.022,High-High
6026,69.338242,0,0.06,Low-Low
6027,60.056553,0,0.01,Low-Low
6028,99.988701,11,0.002,High-High
6029,58.876453,0,0.032,Low-Low
6030,72.076393,1,0.932,Not Significant
6031,61.671276,0,0.008,Low-Low
6032,68.139359,0,0.044,Low-Low
6033,81.209343,0,0.186,Not Significant
6034,63.667656,0,0.02,Low-Low
6035,87.436653,0,0.006,High-Low
6036,99.987534,12,0.002,High-High
6037,99.9748,18,0.002,High-High
6038,67.061806,0,0.05,Low-Low
6039,60.371265,3,0.01,Low-High
6040,89.000526,0,0.002,High-Low
6041,66.580658,0,0.032,Low-Low
6042,69.820686,1,0.274,Not Significant
6043,71.798889,0,0.118,Not Significant
6044,91.601898,2,0.902,Not Significant
6045,74.845749,0,0.29,Not Significant
