OBJECTID,EACODE,SecTer_in_180,LISA_I_secter,LISA_CL_secter,LISA_P_secter,MORAN_STD_secter,MORAN_LAG_secter
4261,30805046,0,0.185198256,0,0.096,-0.430346669,-0.430346669
4262,20908061,0,0.185198256,0,0.173,-0.430346669,-0.430346669
4263,20610014,1,0.040049596,0,0.391,-0.173621657,-0.23067166
4264,30502803,0,0.163102105,0,0.168,-0.430346669,-0.379001667
4265,20701012,1,0.03014448,0,0.439,-0.173621657,-0.173621657
4266,20648008,19,19.20873778,1,0.001,4.447428567,4.319066061
4267,20661001,19,20.20778317,1,0.001,4.447428567,4.543700447
4268,30547007,10,4.749221899,1,0.001,2.136903455,2.222478459
4269,30107019,0,0.185198256,2,0.01,-0.430346669,-0.430346669
4270,30508045,0,0.185198256,2,0.018,-0.430346669,-0.430346669
4271,20114009,1,0.03014448,0,0.444,-0.173621657,-0.173621657
4272,20604010,0,0.074717502,0,0.469,-0.430346669,-0.173621657
4273,20404011,0,0.169415291,0,0.059,-0.430346669,-0.393671668
4274,10507026,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4275,30207032,0,0.185198256,2,0.035,-0.430346669,-0.430346669
4276,20805012,1,0.041287735,0,0.464,-0.173621657,-0.23780291
4277,31007036,0,0.185198256,2,0.019,-0.430346669,-0.430346669
4278,30711012,0,0.185198256,0,0.091,-0.430346669,-0.430346669
4279,20103014,0,0.185198256,2,0.046,-0.430346669,-0.430346669
4280,30103025,1,0.03014448,0,0.262,-0.173621657,-0.173621657
4281,20401036,0,0.090500467,0,0.468,-0.430346669,-0.210296659
4282,20903027,1,0.043516386,0,0.341,-0.173621657,-0.250639161
4283,30105039,1,0.035716108,0,0.424,-0.173621657,-0.205712283
4284,10120703,2,-0.007316972,0,0.414,0.083103356,-0.088046653
4285,31201013,1,0.036512054,0,0.489,-0.173621657,-0.210296659
4286,30506049,10,4.566356377,1,0.008,2.136903455,2.136903455
4287,30706039,1,0.03014448,0,0.445,-0.173621657,-0.173621657
4288,30203056,0,0.185198256,2,0.022,-0.430346669,-0.430346669
4289,31107010,1,0.035716108,0,0.413,-0.173621657,-0.205712283
4290,30901112,1,0.047973689,0,0.445,-0.173621657,-0.276311662
4291,30403046,1,0.000429132,0,0.385,-0.173621657,-0.002471649
4292,20615023,0,0.163102105,0,0.171,-0.430346669,-0.379001667
4293,10410901,0,0.10745254,0,0.084,-0.430346669,-0.249688327
4294,30401036,2,0.009953983,0,0.326,0.083103356,0.119778357
4295,20407013,3,0.042781285,0,0.371,0.339828368,0.125890858
4296,30101901,1,0.03014448,0,0.414,-0.173621657,-0.173621657
4297,20808014,1,0.041287735,0,0.495,-0.173621657,-0.23780291
4298,30208015,0,0.185198256,0,0.058,-0.430346669,-0.430346669
4299,20806902,0,0.165701652,2,0.005,-0.430346669,-0.385042255
4300,30306035,0,0.185198256,2,0.024,-0.430346669,-0.430346669
4301,10401027,2,0.000810536,0,0.422,0.083103356,0.009753352
4302,20655006,12,6.888291163,1,0.001,2.65035348,2.599008478
4303,30101033,2,-0.007316972,0,0.425,0.083103356,-0.088046653
4304,20603051,1,0.03014448,0,0.469,-0.173621657,-0.173621657
4305,20901010,1,0.017409331,0,0.475,-0.173621657,-0.100271653
4306,30901037,0,0.185198256,2,0.032,-0.430346669,-0.430346669
4307,30108025,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4308,30605013,0,0.185198256,2,0.029,-0.430346669,-0.430346669
4309,30709088,0,0.185198256,2,0.003,-0.430346669,-0.430346669
4310,30302033,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4311,30708055,2,0.006906168,0,0.358,0.083103356,0.083103356
4312,31006014,1,0.03014448,0,0.391,-0.173621657,-0.173621657
4313,30711010,0,0.185198256,0,0.099,-0.430346669,-0.430346669
4314,20112010,0,0.185198256,2,0.012,-0.430346669,-0.430346669
4315,30710053,0,0.172922616,2,0.035,-0.430346669,-0.401821668
4316,10502064,1,0.003400667,0,0.356,-0.173621657,-0.019586649
4317,10501031,0,0.185198256,0,0.093,-0.430346669,-0.430346669
4318,31201103,0,0.185198256,2,0.027,-0.430346669,-0.430346669
4319,20203008,3,0.11548332,0,0.152,0.339828368,0.339828368
4320,30801051,0,0.166784797,0,0.109,-0.430346669,-0.387559167
4321,31001025,1,0.03014448,0,0.435,-0.173621657,-0.173621657
4322,10502903,3,0.028240878,0,0.365,0.339828368,0.083103356
4323,31202052,0,0.185198256,2,0.006,-0.430346669,-0.430346669
4324,10409002,0,0.185198256,0,0.056,-0.430346669,-0.430346669
4325,20908011,0,0.185198256,0,0.051,-0.430346669,-0.430346669
4326,10304902,1,0.052430991,0,0.418,-0.173621657,-0.301984163
4327,30709013,0,0.185198256,2,0.018,-0.430346669,-0.430346669
4328,20614048,2,0.049575588,0,0.074,0.083103356,0.59655338
4329,20904801,0,0.185198256,0,0.089,-0.430346669,-0.430346669
4330,30554007,10,4.657789138,1,0.001,2.136903455,2.179690957
4331,20703048,0,0.185198256,2,0.003,-0.430346669,-0.430346669
4332,30103049,0,0.185198256,2,0.034,-0.430346669,-0.430346669
4333,20303012,1,0.045002154,0,0.428,-0.173621657,-0.259196661
4334,20702015,0,0.148371338,0,0.221,-0.430346669,-0.344771665
4335,30306086,0,0.185198256,2,0.047,-0.430346669,-0.430346669
4336,30406002,0,0.148371338,0,0.211,-0.430346669,-0.344771665
4337,20704013,0,0.163102105,0,0.17,-0.430346669,-0.379001667
4338,30704024,1,0.022715643,0,0.458,-0.173621657,-0.130834155
4339,10509006,0,0.185198256,2,0.048,-0.430346669,-0.430346669
4340,30536025,11,5.729457241,1,0.001,2.393628468,2.393628468
4341,20201028,0,0.185198256,2,0.046,-0.430346669,-0.430346669
4342,30201055,0,0.185198256,0,0.08,-0.430346669,-0.430346669
4343,20401002,1,0.047973689,0,0.274,-0.173621657,-0.276311662
4344,20603141,0,0.185198256,0,0.09,-0.430346669,-0.430346669
4345,20613008,15,12.05126943,1,0.001,3.420528517,3.523218522
4346,20803052,0,0.185198256,2,0.035,-0.430346669,-0.430346669
4347,30901127,1,0.03014448,0,0.45,-0.173621657,-0.173621657
4348,20602029,0,0.148371338,0,0.233,-0.430346669,-0.344771665
4349,20902004,1,0.03014448,0,0.39,-0.173621657,-0.173621657
4350,20802003,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4351,30202004,1,0.035097038,0,0.402,-0.173621657,-0.202146658
4352,30103055,0,0.185198256,2,0.002,-0.430346669,-0.430346669
4353,31003041,0,0.185198256,2,0.014,-0.430346669,-0.430346669
4354,31220708,1,0.03014448,0,0.458,-0.173621657,-0.173621657
4355,30501810,2,0.006906168,0,0.39,0.083103356,0.083103356
4356,30301043,3,0.071862099,0,0.263,0.339828368,0.211465862
4357,20685007,2,-0.002237279,0,0.452,0.083103356,-0.02692165
4358,10303003,1,0.03014448,0,0.387,-0.173621657,-0.173621657
4359,20104001,1,0.045002154,0,0.415,-0.173621657,-0.259196661
4360,30508042,1,-0.036715053,0,0.277,-0.173621657,0.211465862
4361,20687005,19,19.3229144,1,0.001,4.447428567,4.344738562
4362,10506024,1,0.045002154,0,0.38,-0.173621657,-0.259196661
4363,20420702,1,0.03014448,0,0.44,-0.173621657,-0.173621657
4364,20305028,0,0.185198256,2,0.029,-0.430346669,-0.430346669
4365,20106015,0,0.185198256,2,0.044,-0.430346669,-0.430346669
4366,30106026,1,0.019001224,0,0.485,-0.173621657,-0.109440404
4367,30803013,2,-0.000205402,0,0.444,0.083103356,-0.002471649
4368,20681008,15,12.05126943,1,0.001,3.420528517,3.523218522
4369,30603014,1,0.046859363,0,0.315,-0.173621657,-0.269893537
4370,20906028,1,0.049247203,0,0.35,-0.173621657,-0.283646662
4371,30209005,0,0.185198256,2,0.007,-0.430346669,-0.430346669
4372,30805011,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4373,30305027,0,0.185198256,0,0.093,-0.430346669,-0.430346669
4374,10403007,1,0.036512054,0,0.447,-0.173621657,-0.210296659
4375,20403018,0,0.185198256,2,0.02,-0.430346669,-0.430346669
4376,20204005,0,0.163102105,0,0.178,-0.430346669,-0.379001667
4377,20606064,1,0.037573317,0,0.492,-0.173621657,-0.216409159
4378,30302001,2,0.010461953,0,0.356,0.083103356,0.125890858
4379,30701004,1,0.041287735,0,0.479,-0.173621657,-0.23780291
4380,10101901,1,0.021229875,0,0.439,-0.173621657,-0.122276654
4381,20405016,3,0.057321692,0,0.278,0.339828368,0.16867836
4382,20804019,0,0.185198256,2,0.035,-0.430346669,-0.430346669
4383,30703002,0,0.118909803,0,0.438,-0.430346669,-0.276311662
4384,20806017,0,0.185198256,2,0.049,-0.430346669,-0.430346669
4385,31104028,1,0.007857969,0,0.339,-0.173621657,-0.045259151
4386,10407901,0,0.163102105,0,0.158,-0.430346669,-0.379001667
4387,20505021,0,0.185198256,2,0.036,-0.430346669,-0.430346669
4388,30104046,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4389,30801017,1,0.039059084,0,0.5,-0.173621657,-0.224966659
4390,20904032,0,0.185198256,0,0.051,-0.430346669,-0.430346669
4391,30205015,1,0.045002154,0,0.448,-0.173621657,-0.259196661
4392,31202018,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4393,30207013,0,0.185198256,2,0.02,-0.430346669,-0.430346669
4394,30555008,10,4.715973622,1,0.001,2.136903455,2.206919368
4395,30603017,0,0.185198256,2,0.047,-0.430346669,-0.430346669
4396,10101017,1,0.035097038,0,0.419,-0.173621657,-0.202146658
4397,31007008,0,0.185198256,2,0.039,-0.430346669,-0.430346669
4398,20801078,0,0.185198256,2,0.015,-0.430346669,-0.430346669
4399,20402050,1,0.049247203,0,0.341,-0.173621657,-0.283646662
4400,30103006,1,0.03014448,0,0.278,-0.173621657,-0.173621657
4401,20803076,0,0.185198256,0,0.304,-0.430346669,-0.430346669
4402,30504016,0,0.185198256,0,0.053,-0.430346669,-0.430346669
4403,30305003,0,0.185198256,2,0.029,-0.430346669,-0.430346669
4404,30802054,0,0.185198256,0,0.151,-0.430346669,-0.430346669
4405,30105004,0,0.141005954,0,0.311,-0.430346669,-0.327656664
4406,20607047,2,0.033574555,0,0.21,0.083103356,0.404009621
4407,20905006,0,0.185198256,2,0.04,-0.430346669,-0.430346669
4408,30706004,2,0.006906168,0,0.287,0.083103356,0.083103356
4409,20603107,2,0.006906168,0,0.384,0.083103356,0.083103356
4410,30901093,0,0.185198256,0,0.147,-0.430346669,-0.430346669
4411,30302091,0,0.185198256,2,0.016,-0.430346669,-0.430346669
4412,20506801,0,0.185198256,0,0.183,-0.430346669,-0.430346669
4413,30604020,0,0.118909803,0,0.444,-0.430346669,-0.276311662
4414,20608005,3,0.078093702,0,0.239,0.339828368,0.229803363
4415,10201030,1,0.03014448,0,0.473,-0.173621657,-0.173621657
4416,30801107,1,0.003400667,0,0.359,-0.173621657,-0.019586649
4417,30802045,0,0.185198256,2,0.012,-0.430346669,-0.430346669
4418,31001081,1,0.039059084,0,0.447,-0.173621657,-0.224966659
4419,10203028,1,0.03014448,0,0.405,-0.173621657,-0.173621657
4420,30101014,0,0.185198256,0,0.094,-0.430346669,-0.430346669
4421,20604065,1,0.036512054,0,0.442,-0.173621657,-0.210296659
4422,30203043,0,0.185198256,2,0.012,-0.430346669,-0.430346669
4423,20603016,0,0.185198256,2,0.04,-0.430346669,-0.430346669
4424,30902051,0,0.185198256,2,0.038,-0.430346669,-0.430346669
4425,10201013,0,0.185198256,0,0.063,-0.430346669,-0.430346669
4426,30901002,0,0.185198256,0,0.097,-0.430346669,-0.430346669
4427,30307019,2,0.016049615,0,0.265,0.083103356,0.193128361
4428,30108006,0,0.185198256,2,0.049,-0.430346669,-0.430346669
4429,30806001,0,0.185198256,2,0.018,-0.430346669,-0.430346669
4430,30709069,1,0.03014448,0,0.384,-0.173621657,-0.173621657
4431,20909016,0,0.185198256,2,0.039,-0.430346669,-0.430346669
4432,30708020,1,0.03014448,0,0.431,-0.173621657,-0.173621657
4433,20683010,2,0.004239329,0,0.389,0.083103356,0.051012729
4434,10502045,3,0.028240878,0,0.35,0.339828368,0.083103356
4435,30102056,0,0.185198256,0,0.089,-0.430346669,-0.430346669
4436,30555012,8,2.427210489,1,0.02,1.62345343,1.495090924
4437,10220714,1,0.03014448,0,0.441,-0.173621657,-0.173621657
4438,30305093,0,0.185198256,2,0.014,-0.430346669,-0.430346669
4439,20902033,0,0.185198256,2,0.01,-0.430346669,-0.430346669
4440,31201068,1,0.03014448,0,0.495,-0.173621657,-0.173621657
4441,20807032,1,0.03014448,0,0.423,-0.173621657,-0.173621657
4442,31001006,0,0.143767973,0,0.191,-0.430346669,-0.33407479
4443,31105018,0,0.185198256,0,0.152,-0.430346669,-0.430346669
4444,20637014,19,19.3229144,1,0.001,4.447428567,4.344738562
4445,10203011,1,0.03014448,0,0.392,-0.173621657,-0.173621657
4446,20602085,0,0.185198256,2,0.018,-0.430346669,-0.430346669
4447,20801803,0,0.185198256,0,0.157,-0.430346669,-0.430346669
4448,20601036,2,-0.014428542,0,0.492,0.083103356,-0.173621657
4449,20614029,1,0.045002154,0,0.456,-0.173621657,-0.259196661
4450,30701023,1,0.022715643,0,0.47,-0.173621657,-0.130834155
4451,20703029,1,0.035716108,0,0.426,-0.173621657,-0.205712283
4452,20602081,0,0.160646977,0,0.075,-0.430346669,-0.373296667
4453,30303004,0,0.185198256,0,0.437,-0.430346669,-0.430346669
4454,20705027,0,0.185198256,2,0.027,-0.430346669,-0.430346669
4455,30704005,1,0.019001224,0,0.356,-0.173621657,-0.109440404
4456,30536006,11,5.729457241,1,0.001,2.393628468,2.393628468
4457,30305043,0,0.171388162,2,0.043,-0.430346669,-0.398256043
4458,30538004,11,5.729457241,1,0.001,2.393628468,2.393628468
4459,30707023,0,0.185198256,0,0.096,-0.430346669,-0.430346669
4460,20402016,1,0.039059084,0,0.497,-0.173621657,-0.224966659
4461,20801019,0,0.185198256,2,0.007,-0.430346669,-0.430346669
4462,30201020,0,0.185198256,0,0.101,-0.430346669,-0.430346669
4463,10505047,0,0.185198256,2,0.035,-0.430346669,-0.430346669
4464,20120701,1,0.03014448,0,0.429,-0.173621657,-0.173621657
4465,10304008,1,0.03014448,0,0.389,-0.173621657,-0.173621657
4466,20803017,0,0.185198256,2,0.037,-0.430346669,-0.430346669
4467,30103038,0,0.185198256,0,0.107,-0.430346669,-0.430346669
4468,30203018,0,0.185198256,2,0.049,-0.430346669,-0.430346669
4469,30602021,0,0.185198256,2,0.006,-0.430346669,-0.430346669
4470,30805067,0,0.185198256,2,0.013,-0.430346669,-0.430346669
4471,30804018,0,0.185198256,2,0.003,-0.430346669,-0.430346669
4472,20610035,0,0.166784797,0,0.118,-0.430346669,-0.387559167
4473,31003022,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4474,30302057,0,0.185198256,2,0.005,-0.430346669,-0.430346669
4475,30301008,2,-0.002237279,0,0.45,0.083103356,-0.02692165
4476,30508025,0,0.027368607,0,0.475,-0.430346669,-0.063596652
4477,30902801,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4478,10504007,0,0.122066396,0,0.348,-0.430346669,-0.283646662
4479,20675001,19,17.0989525,1,0.001,4.447428567,3.844682886
4480,10506005,1,0.047973689,0,0.449,-0.173621657,-0.276311662
4481,30107040,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4482,30304049,0,0.185198256,0,0.084,-0.430346669,-0.430346669
4483,30106007,1,0.03014448,0,0.441,-0.173621657,-0.173621657
4484,30105036,0,0.129957879,0,0.277,-0.430346669,-0.301984163
4485,30210019,0,0.185198256,0,0.055,-0.430346669,-0.430346669
4486,30507017,4,0.570286179,1,0.047,0.59655338,0.955968398
4487,31120703,1,0.03014448,0,0.407,-0.173621657,-0.173621657
4488,10105013,0,0.185198256,0,0.316,-0.430346669,-0.430346669
4489,20404032,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4490,20631003,19,19.77962086,1,0.001,4.447428567,4.447428567
4491,20606045,1,0.03014448,0,0.45,-0.173621657,-0.173621657
4492,30709052,1,0.037573317,0,0.482,-0.173621657,-0.216409159
4493,30206020,0,0.185198256,2,0.004,-0.430346669,-0.430346669
4494,30405008,0,0.185198256,2,0.044,-0.430346669,-0.430346669
4495,20807047,0,0.185198256,0,0.108,-0.430346669,-0.430346669
4496,30806034,0,0.185198256,2,0.031,-0.430346669,-0.430346669
4497,20113006,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4498,30306063,0,0.185198256,2,0.015,-0.430346669,-0.430346669
4499,10502011,0,0.116147785,0,0.266,-0.430346669,-0.269893537
4500,30541015,11,5.678248549,1,0.001,2.393628468,2.372234717
4501,30102013,0,0.185198256,2,0.028,-0.430346669,-0.430346669
4502,20902015,0,0.169415291,0,0.078,-0.430346669,-0.393671668
4503,30104011,0,0.185198256,2,0.018,-0.430346669,-0.430346669
4504,20904013,0,0.185198256,2,0.044,-0.430346669,-0.430346669
4505,30335003,3,0.071862099,0,0.231,0.339828368,0.211465862
4506,10205010,0,0.185198256,2,0.012,-0.430346669,-0.430346669
4507,20801043,0,0.185198256,2,0.023,-0.430346669,-0.430346669
4508,20421806,1,0.03014448,0,0.492,-0.173621657,-0.173621657
4509,30306017,0,0.185198256,2,0.037,-0.430346669,-0.430346669
4510,30705020,1,0.047973689,0,0.366,-0.173621657,-0.276311662
4511,20607012,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4512,30707018,0,0.137849361,0,0.254,-0.430346669,-0.320321664
4513,31106021,0,0.185198256,0,0.177,-0.430346669,-0.430346669
4514,20302002,1,0.052430991,0,0.35,-0.173621657,-0.301984163
4515,20655027,8,3.33023621,1,0.002,1.62345343,2.051328451
4516,30101070,0,0.185198256,2,0.031,-0.430346669,-0.430346669
4517,20603072,2,0.006906168,0,0.387,0.083103356,0.083103356
4518,20901047,0,0.185198256,2,0.007,-0.430346669,-0.430346669
4519,30344002,2,0.006906168,0,0.386,0.083103356,0.083103356
4520,30501022,1,0.03014448,0,0.456,-0.173621657,-0.173621657
4521,10536006,3,0.11548332,0,0.206,0.339828368,0.339828368
4522,30305076,0,0.185198256,2,0.009,-0.430346669,-0.430346669
4523,20112047,0,0.136095698,0,0.209,-0.430346669,-0.316246664
4524,30710074,1,0.03014448,0,0.467,-0.173621657,-0.173621657
4525,10501052,0,0.185198256,0,0.158,-0.430346669,-0.430346669
4526,31201124,0,0.185198256,2,0.025,-0.430346669,-0.430346669
4527,30801072,1,0.012315271,0,0.355,-0.173621657,-0.070931652
4528,31001062,1,0.03014448,0,0.38,-0.173621657,-0.173621657
4529,20604046,0,0.153632326,0,0.148,-0.430346669,-0.356996666
4530,31202073,0,0.185198256,2,0.034,-0.430346669,-0.430346669
4531,30902016,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4532,30109020,0,0.185198256,0,0.163,-0.430346669,-0.430346669
4533,30508023,4,0.457976052,0,0.059,0.59655338,0.767703389
4534,20920706,1,0.03014448,0,0.498,-0.173621657,-0.173621657
4535,30106042,0,0.185198256,2,0.017,-0.430346669,-0.430346669
4536,30709034,0,0.185198256,0,0.056,-0.430346669,-0.430346669
4537,10301008,0,0.185198256,2,0.022,-0.430346669,-0.430346669
4538,20303033,1,0.03014448,0,0.41,-0.173621657,-0.173621657
4539,20702036,0,0.153632326,0,0.148,-0.430346669,-0.356996666
4540,10534010,3,0.11548332,0,0.182,0.339828368,0.339828368
4541,30102037,0,0.185198256,2,0.029,-0.430346669,-0.430346669
4542,30207803,0,0.185198256,2,0.01,-0.430346669,-0.430346669
4543,20406012,0,0.166784797,0,0.116,-0.430346669,-0.387559167
4544,20704034,0,0.185198256,2,0.03,-0.430346669,-0.430346669
4545,31201033,2,-0.003761187,0,0.424,0.083103356,-0.045259151
4546,31002020,1,0.035716108,0,0.439,-0.173621657,-0.205712283
4547,20807013,0,0.136095698,0,0.192,-0.430346669,-0.316246664
4548,31105001,0,0.185198256,0,0.066,-0.430346669,-0.430346669
4549,20652007,19,19.77962086,1,0.001,4.447428567,4.447428567
4550,20602006,1,0.039059084,0,0.453,-0.173621657,-0.224966659
4551,30901148,1,0.041287735,0,0.392,-0.173621657,-0.23780291
4552,20602050,1,0.052430991,0,0.369,-0.173621657,-0.301984163
4553,20802024,0,0.185198256,2,0.029,-0.430346669,-0.430346669
4554,20615043,1,0.042879629,0,0.413,-0.173621657,-0.24697166
4555,20601001,3,0.148199235,0,0.115,0.339828368,0.436100248
4556,30304018,0,0.137849361,0,0.253,-0.430346669,-0.320321664
4557,20109011,0,0.185198256,2,0.049,-0.430346669,-0.430346669
4558,10106902,0,0.185198256,2,0.006,-0.430346669,-0.430346669
4559,20111009,0,0.185198256,2,0.013,-0.430346669,-0.430346669
4560,30338007,2,0.006906168,0,0.37,0.083103356,0.083103356
4561,10102013,1,0.056888293,0,0.334,-0.173621657,-0.327656664
4562,31007020,1,0.037573317,0,0.48,-0.173621657,-0.216409159
4563,30539018,11,5.729457241,1,0.001,2.393628468,2.393628468
4564,10104011,0,0.185198256,2,0.026,-0.430346669,-0.430346669
4565,10503014,0,0.185198256,2,0.005,-0.430346669,-0.430346669
4566,20687026,19,19.77962086,1,0.001,4.447428567,4.447428567
4567,30402008,3,0.180915151,0,0.173,0.339828368,0.532372127
4568,10505012,2,-0.005894658,0,0.374,0.083103356,-0.070931652
4569,30106063,0,0.185198256,0,0.064,-0.430346669,-0.430346669
4570,30803034,2,0.006906168,0,0.376,0.083103356,0.083103356
4571,30404022,0,0.185198256,2,0.008,-0.430346669,-0.430346669
4572,20507037,0,0.185198256,2,0.005,-0.430346669,-0.430346669
4573,30805032,0,0.185198256,2,0.039,-0.430346669,-0.430346669
4574,20908063,0,0.185198256,0,0.176,-0.430346669,-0.430346669
4575,20701014,1,0.03014448,0,0.437,-0.173621657,-0.173621657
4576,30307809,2,0.003858352,0,0.414,0.083103356,0.046428354
4577,30403066,0,0.153632326,0,0.164,-0.430346669,-0.356996666
4578,20804040,0,0.185198256,2,0.033,-0.430346669,-0.430346669
4579,30302029,0,0.185198256,2,0.018,-0.430346669,-0.430346669
